"id","agent","alpha","gamma","epsilon","training_index","test_performance","num_states_visited","avg_visits_per_state","avg_score","avg_guesses","training_delta_raw","training_delta_rms"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","1","0.8806228373702422","229","42.633187772925766","-5.602941176470588","4.583044982698962","186.14680358053783","0.9982172945930115"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","2","0.9083044982698962","232","41.55603448275862","-5.118512110726644","4.4878892733564015","130.02702408257124","0.5979750989824582"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","3","0.8754325259515571","234","41.205128205128204","-6.267301038062284","4.704152249134948","110.58694860823435","0.46077567547891163"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","4","0.8806228373702422","236","40.6228813559322","-6.0821799307958475","4.7145328719723185","104.10612572266051","0.4428413322784719"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","5","0.9377162629757786","236","41.07203389830509","-4.8321799307958475","4.408304498269896","85.81673038236764","0.35348032512474986"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","6","0.8996539792387543","236","40.58898305084746","-5.087370242214533","4.442906574394463","88.76531242721049","0.39027151206014327"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","7","0.9204152249134948","236","40.529661016949156","-4.858131487889273","4.4342560553633215","86.86997575946269","0.3853152482701676"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","8","0.9083044982698962","237","40.573839662447256","-5.141868512110727","4.522491349480969","87.10361845521352","0.3521041206219449"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","9","0.9065743944636678","237","40.177215189873415","-4.955017301038063","4.4342560553633215","77.90300485035615","0.34090717793633707"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","10","0.9117647058823529","237","40.18987341772152","-5.023356401384083","4.5190311418685125","80.58852908509138","0.32744223637334074"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","11","0.9065743944636678","237","41.12658227848101","-5.104671280276817","4.468858131487889","86.00856053174925","0.37796970367661514"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","12","0.9186851211072664","237","40.33755274261603","-4.655709342560554","4.418685121107266","67.90809991374036","0.31247608971147767"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","13","0.8944636678200693","237","40.19409282700422","-5.141003460207613","4.477508650519031","74.68159676860896","0.34817315398699467"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","14","0.8875432525951558","237","40.93248945147679","-6.051038062283737","4.709342560553633","86.34598105798881","0.45949583673368416"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","15","0.9204152249134948","237","40.29113924050633","-4.8166089965397925","4.422145328719723","77.81477542513727","0.4155851121577904"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","16","0.889273356401384","237","41.050632911392405","-6.100346020761246","4.740484429065744","96.59764186311624","0.46155195611941946"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","17","0.9134948096885813","237","40.51476793248945","-5.629757785467128","4.6211072664359865","76.41353765355713","0.35390469749225756"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","18","0.8961937716262975","237","40.48945147679325","-5.763840830449827","4.634948096885813","71.89985013383632","0.3224566989452962"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","19","0.9204152249134948","237","40.51476793248945","-4.960207612456747","4.460207612456747","73.19055006083943","0.3332990156731274"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","20","0.9083044982698962","237","39.93248945147679","-5.10121107266436","4.468858131487889","72.67456569447373","0.3246201584791982"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","21","0.9134948096885813","237","39.82700421940928","-4.937716262975779","4.451557093425605","66.64134207007646","0.2951390720328815"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","22","0.8737024221453287","237","40.69198312236287","-6.142733564013841","4.697231833910035","80.25673882170221","0.3537335897292314"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","23","0.8598615916955017","237","40.278481012658226","-6.28719723183391","4.764705882352941","69.23625849848862","0.3202786149051186"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","24","0.9065743944636678","237","40.38818565400844","-4.976643598615917","4.461937716262976","77.6402474772548","0.3180884225564709"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","25","0.9411764705882353","237","39.860759493670884","-4.901384083044983","4.455017301038063","79.598746516027","0.3996297233905845"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","26","0.8858131487889274","237","40.9662447257384","-5.880622837370242","4.631487889273356","86.78635349409595","0.4147366465809896"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","27","0.9100346020761245","238","39.95798319327731","-5.039792387543253","4.422145328719723","83.63922644442077","0.3518166940950986"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","28","0.889273356401384","238","40.285714285714285","-6.033737024221454","4.674740484429066","71.39101882299751","0.31240379616779085"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","29","0.9152249134948097","238","40.273109243697476","-4.97923875432526","4.496539792387543","73.49825822729787","0.2909996469251534"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","30","0.9273356401384083","238","40.61764705882353","-4.813148788927336","4.448096885813149","78.0406296735997","0.3523446207608257"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","31","0.8858131487889274","238","40.609243697478995","-5.981833910034602","4.633217993079585","69.8457251414249","0.30179122484251064"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","32","0.9134948096885813","238","40.68487394957983","-4.857266435986159","4.401384083044983","73.64309844177835","0.323648643727022"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","33","0.9273356401384083","238","40.23109243697479","-4.8166089965397925","4.4342560553633215","65.03749201514638","0.2940213503886379"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","34","0.8944636678200693","238","40.32773109243698","-6.179065743944637","4.650519031141869","70.8012272348666","0.32126578020784635"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","35","0.9307958477508651","238","40.35294117647059","-4.860726643598616","4.449826989619377","80.70136749312968","0.3562319499919667"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","36","0.9117647058823529","238","40.04621848739496","-5.1366782006920415","4.486159169550173","68.63378119924074","0.3285434478245769"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","37","0.8771626297577855","238","40.70168067226891","-5.930795847750865","4.6678200692041525","81.68710099284354","0.4300252038889136"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","38","0.8944636678200693","238","40.205882352941174","-5.932525951557094","4.721453287197232","71.93751609226591","0.3060330716019128"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","39","0.9100346020761245","238","40.37394957983193","-4.942041522491349","4.439446366782007","81.28461027280298","0.33080291916463556"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","40","0.9083044982698962","238","40.58403361344538","-5.137543252595155","4.4878892733564015","77.34418978059284","0.32107751038858395"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","41","0.9186851211072664","238","40.205882352941174","-4.7076124567474045","4.380622837370242","68.20585611278203","0.29776942795410305"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","42","0.9273356401384083","238","40.529411764705884","-4.708477508650519","4.403114186851211","74.6664532039757","0.3140395908578588"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","43","0.8806228373702422","238","40.31512605042017","-6.034602076124568","4.7076124567474045","84.06886840839243","0.3495981549165308"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","44","0.9065743944636678","238","40.44957983193277","-5.046712802768166","4.477508650519031","82.65925873754787","0.31353426095241244"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","45","0.9134948096885813","238","40.51260504201681","-5.003460207612457","4.458477508650519","74.16756104234811","0.3232425873672463"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","46","0.916955017301038","238","39.7436974789916","-4.899653979238754","4.429065743944637","66.30792853701327","0.29957263797241623"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","47","0.9290657439446367","239","40.14644351464435","-4.857266435986159","4.442906574394463","67.75980913101783","0.27663657995141605"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","48","0.9048442906574394","239","39.7071129707113","-5.107266435986159","4.503460207612457","62.74091089022089","0.2966578223844325"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","49","0.9186851211072664","239","39.8326359832636","-4.966262975778546","4.484429065743945","61.037222008378514","0.26741460481392354"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","50","0.884083044982699","239","39.95397489539749","-5.901384083044983","4.645328719723183","70.61697914929057","0.31954872794195155"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","51","0.9152249134948097","239","40.45188284518829","-5.012975778546712","4.468858131487889","74.01039355412168","0.3034154612574951"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","52","0.9048442906574394","239","40.05857740585774","-5.098615916955017","4.475778546712803","66.71547321780274","0.2955131973953236"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","53","0.8927335640138409","239","40.00418410041841","-5.9645328719723185","4.693771626297578","71.11779925764462","0.3238966555966458"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","54","0.9117647058823529","239","39.64016736401673","-5.040657439446367","4.47923875432526","66.40097717925103","0.3173438292643953"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","55","0.9256055363321799","239","40.07949790794979","-4.927335640138408","4.47923875432526","75.97981424291582","0.3490787666295126"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","56","0.9100346020761245","239","40.43933054393305","-5.086505190311419","4.4567474048442905","80.93402571720156","0.31540234411626833"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","57","0.8944636678200693","239","39.81171548117155","-5.143598615916955","4.442906574394463","75.57650349255456","0.32297730853247447"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","58","0.8979238754325259","239","39.76150627615063","-5.86159169550173","4.6055363321799305","63.53811771485415","0.27788697767813736"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","59","0.9083044982698962","239","40.58577405857741","-5.073529411764706","4.52076124567474","84.30061884702103","0.3414713637382586"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","60","0.903114186851211","239","39.99163179916318","-5.807093425605537","4.698961937716263","69.61630232818564","0.3324016396284321"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","61","0.8875432525951558","239","40.43514644351465","-5.805363321799308","4.608996539792387","72.75452334859537","0.29775467284769436"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","62","0.9013840830449827","239","39.75732217573222","-4.916955017301038","4.448096885813149","70.18470516595987","0.30870950970082905"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","63","0.916955017301038","239","39.44769874476987","-5.031141868512111","4.486159169550173","65.05513396325082","0.29651810614389745"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","64","0.916955017301038","239","40.06276150627615","-4.96280276816609","4.468858131487889","61.82498578671269","0.3394510498716117"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","65","0.8858131487889274","239","40.25941422594142","-5.143598615916955","4.472318339100346","66.27120921235542","0.3267769618658006"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","66","0.8719723183391004","239","40.25941422594142","-6.060553633217993","4.673010380622838","70.5232823785622","0.2957791242962983"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","67","0.9204152249134948","239","39.98326359832636","-4.879757785467128","4.437716262975779","72.05808919024608","0.3111939842988975"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","68","0.9238754325259516","239","39.64016736401673","-4.969723183391004","4.458477508650519","64.08974949728893","0.2934529590747639"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","69","0.9117647058823529","239","39.67364016736402","-5.054498269896194","4.551903114186851","68.0528373782672","0.3190696621017372"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","70","0.8771626297577855","239","40.02928870292887","-6.038062283737024","4.64878892733564","71.26512490747946","0.30285998983128165"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","71","0.8961937716262975","239","40.53974895397489","-5.5821799307958475","4.634948096885813","74.638715111444","0.3430684201178943"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","72","0.9256055363321799","239","40.08786610878661","-4.742214532871972","4.416955017301038","70.70115575963665","0.32178346979158795"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","73","0.8771626297577855","239","40.24267782426778","-6.1678200692041525","4.7145328719723185","76.42901569094235","0.314871552004664"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","74","0.9100346020761245","239","40.34309623430963","-5.103806228373703","4.484429065743945","77.17085554547829","0.32837014506352974"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","75","0.916955017301038","239","40.31799163179916","-5.032871972318339","4.432525951557094","72.00246665006865","0.3136906729208737"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","76","0.9152249134948097","239","40.60669456066945","-4.940311418685121","4.461937716262976","70.37612381695527","0.32069387075456157"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","77","0.9152249134948097","239","39.93723849372385","-5.045847750865052","4.468858131487889","68.44399871395312","0.3222518386897811"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","78","0.9238754325259516","239","40.41422594142259","-4.8166089965397925","4.477508650519031","76.93435290694812","0.32298165380757"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","79","0.8788927335640139","239","40.27615062761506","-5.7690311418685125","4.622837370242214","76.62951737070158","0.3371275197704079"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","80","0.8494809688581315","239","40.97071129707113","-6.112456747404845","4.66955017301038","87.94462734761365","0.3698043869613436"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","81","0.9256055363321799","239","40.40585774058577","-4.760380622837371","4.401384083044983","68.85311521921231","0.3320719249244484"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","82","0.9429065743944637","239","40.26359832635983","-4.668685121107266","4.392733564013841","69.01117427941675","0.29210905191770875"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","83","0.9152249134948097","239","40.48535564853557","-4.935121107266436","4.453287197231834","75.0969981027985","0.341557615846651"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","84","0.9117647058823529","239","40.39748953974895","-5.000865051903114","4.47923875432526","84.42868704448377","0.3554416606145814"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","85","0.8979238754325259","239","39.78242677824268","-5.123702422145329","4.453287197231834","75.7125701324514","0.3504740702700373"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","86","0.9256055363321799","239","39.97489539748954","-4.828719723183391","4.41522491349481","66.11839500331516","0.29848149974802807"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","87","0.9307958477508651","239","39.70292887029289","-5.054498269896194","4.465397923875432","75.93592243564895","0.3113034608847133"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","88","0.8927335640138409","239","39.73221757322176","-5.765570934256055","4.619377162629758","61.71835628906371","0.28850324992319654"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","89","0.9186851211072664","239","40.66945606694561","-4.829584775086505","4.418685121107266","76.89803210352216","0.3827370063963854"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","90","0.889273356401384","239","40.40585774058577","-5.876297577854671","4.659169550173011","74.52169606287114","0.34787722856787234"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","91","0.8944636678200693","239","40.1255230125523","-5.742214532871972","4.603806228373703","75.4907781122471","0.3627342317755078"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","92","0.903114186851211","239","40.01673640167364","-5.093425605536332","4.432525951557094","74.89211918962356","0.3260582394213859"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","93","0.9359861591695502","239","40.53974895397489","-4.821799307958478","4.4567474048442905","75.94041259280081","0.3823427122605646"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","94","0.9204152249134948","239","40.1673640167364","-5.025951557093426","4.536332179930795","76.29742957863431","0.3449234160679465"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","95","0.9134948096885813","239","40.19665271966527","-4.846020761245675","4.404844290657439","76.53354483570791","0.33094896188256084"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","96","0.8771626297577855","239","40.71548117154812","-6.529411764705882","4.742214532871972","89.3898051762224","0.41914172430633184"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","97","0.9307958477508651","239","40.28451882845188","-4.88840830449827","4.391003460207613","75.51821080904696","0.3445971275107678"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","98","0.9013840830449827","239","40.1255230125523","-5.227508650519031","4.474048442906574","70.99036103574238","0.29830288667126614"
"QLearningAgent-0.05-0.90-0.05","QLearningAgent","0.05","0.9","0.05","99","0.916955017301038","239","40.16317991631799","-6.25","4.607266435986159","71.6085262563613","0.3273318185085619"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","0","0.9100346020761245","216","45.111111111111114","-5.201557093425605","4.538062283737024","774.4977735704082","4.456126194803306"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","1","0.8788927335640139","229","41.65065502183406","-5.631487889273356","4.626297577854671","341.7097222062109","1.2515224229532833"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","2","0.8858131487889274","232","41.74568965517241","-5.3555363321799305","4.541522491349481","288.4942004647076","1.0691055653087216"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","3","0.916955017301038","233","41.33047210300429","-5.13840830449827","4.439446366782007","295.3263344200039","1.016896432547155"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","4","0.8788927335640139","235","41.314893617021276","-6.0588235294117645","4.685121107266436","281.02243372514056","0.995717197032057"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","5","0.8996539792387543","235","41.37021276595745","-5.156574394463668","4.484429065743945","255.01899123312805","0.9743251332502296"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","6","0.8581314878892734","235","41.01276595744681","-6.429065743944637","4.7612456747404845","281.91283030717307","1.0177398759963379"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","7","0.8806228373702422","235","41.04255319148936","-6.094290657439446","4.737024221453288","250.49729489412556","0.9357450628493021"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","8","0.8961937716262975","237","40.34177215189873","-5.893598615916955","4.688581314878893","269.22869110723485","0.9532523972361752"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","9","0.9342560553633218","238","40.80252100840336","-4.735294117647059","4.411764705882353","270.4112027767935","0.895579606638553"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","10","0.8961937716262975","238","40.46638655462185","-5.197231833910035","4.527681660899654","252.2647064441907","0.9534493554054935"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","11","0.870242214532872","238","40.97899159663866","-6.224913494809688","4.7612456747404845","247.38311275166603","0.9675260604321931"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","12","0.8650519031141869","238","40.71848739495798","-5.289792387543253","4.4878892733564015","271.6048571755576","1.0680482553235144"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","13","0.9273356401384083","238","40.44957983193277","-4.880622837370242","4.4567474048442905","256.3259218751147","1.0810251543778306"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","14","0.9013840830449827","238","40.46218487394958","-5.242214532871972","4.486159169550173","256.98466490697035","0.8981851713073968"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","15","0.9256055363321799","238","40.331932773109244","-4.9645328719723185","4.460207612456747","275.66014776119965","0.8946321796181337"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","16","0.8944636678200693","238","40.34453781512605","-5.443771626297578","4.570934256055363","247.22500741834557","0.957335329446903"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","17","0.9238754325259516","238","40.69747899159664","-6.2145328719723185","4.591695501730104","274.340009373687","1.0368688688363146"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","18","0.8633217993079585","238","40.71848739495798","-6.336505190311419","4.764705882352941","270.7283657108535","0.9982387805981585"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","19","0.9083044982698962","238","40.61764705882353","-5.039792387543253","4.503460207612457","276.72917559172936","0.9688968734297446"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","20","0.8979238754325259","238","40.285714285714285","-5.25","4.529411764705882","231.82886724271725","0.8494021858158459"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","21","0.8823529411764706","238","40.747899159663866","-5.486159169550173","4.569204152249135","252.59959544953557","1.0229939346919719"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","22","0.8667820069204152","239","40.31380753138075","-6.507785467128028","4.7612456747404845","269.9188949792825","0.98541584881419"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","23","0.903114186851211","239","40.49790794979079","-5.18598615916955","4.5121107266435985","285.18981290643364","1.1000038701768935"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","24","0.8719723183391004","239","40.42259414225941","-6.180795847750865","4.728373702422146","273.2793031647832","1.0166772500354484"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","25","0.8754325259515571","239","40.70292887029289","-6.248269896193771","4.719723183391004","291.9907921480007","0.9814965349665353"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","26","0.8823529411764706","239","40.52719665271967","-5.836505190311419","4.603806228373703","271.79505609087516","0.974858619415572"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","27","0.916955017301038","239","40.55648535564853","-5.127162629757786","4.494809688581315","295.01773012923917","0.994676684765664"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","28","0.8961937716262975","239","40.34728033472803","-6.295847750865052","4.576124567474048","256.60836234086366","0.9387149796050154"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","29","0.9100346020761245","239","40.42677824267783","-5.124567474048443","4.52076124567474","302.0200824285838","1.0080915920273898"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","30","0.9134948096885813","239","40.33891213389121","-4.9956747404844295","4.463667820069205","293.43401472167284","0.972064774139739"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","31","0.9117647058823529","239","40.44769874476987","-5.032006920415225","4.448096885813149","256.68048657236284","0.887305920245457"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","32","0.8910034602076125","239","40.27196652719665","-5.107266435986159","4.444636678200692","270.2854162911157","0.8872660044450953"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","33","0.9204152249134948","239","40.30962343096234","-5.018166089965398","4.5","249.09007615096974","0.8186532592192991"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","34","0.9256055363321799","239","40.30543933054393","-4.908304498269896","4.446366782006921","284.61540069361496","0.8596358519924344"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","35","0.9048442906574394","239","40.12970711297071","-5.185121107266436","4.532871972318339","267.06365965281196","0.9386057595043066"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","36","0.8944636678200693","239","40.31380753138075","-5.846020761245675","4.674740484429066","246.65344372745335","0.8919088571410071"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","37","0.9117647058823529","239","40.77824267782427","-4.884083044982699","4.4342560553633215","258.4902716680669","0.9181905785695157"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","38","0.916955017301038","239","40.69874476987448","-4.911764705882353","4.4878892733564015","238.54904060395728","0.9298817959050196"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","39","0.8996539792387543","239","40.97071129707113","-5.273356401384083","4.525951557093426","299.01201118295177","1.0464868977259734"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","40","0.9100346020761245","239","40.53974895397489","-5.307093425605537","4.52076124567474","240.37238072145797","0.8973603742952825"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","41","0.8961937716262975","239","40.44769874476987","-5.133217993079585","4.439446366782007","247.8278644288425","0.8268364591107047"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","42","0.9065743944636678","239","40.71129707112971","-5.002595155709343","4.437716262975779","278.39758293570696","0.9496140192125134"
"QLearningAgent-0.20-0.90-0.05","QLearningAgent","0.2","0.9","0.05","43","0.9083044982698962","239","40.17154811715481","-5.182525951557094","4.527681660899654","266.62553260167766","0.9249433567712921"
